gid,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim
115241,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115242,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115243,Tehrik-i-Taliban Pakistan (TTP),,,,,,1,,,0,-99,3,0,,,,,,,,,
115244,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115245,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,24,0,1,9,Other,,,,,,,
115246,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115247,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115248,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115249,National Liberation Front of Tripura (NLFT),Biswamohan Faction of National Liberation Front of Tripura (NLFT-BM),,,,,1,,,0,11,0,1,10,Unknown,,,,,,,
115250,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,0,0,0,,,,,,,,,
115251,Unknown,,,,,,0,,,0,1,0,0,10,Unknown,,,,,,,
115252,Baloch Republican Army (BRA),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115253,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,3,0,0,,,,,,,,,
115254,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115255,Right-wing extremists,,,,,,0,,,1,1,1,1,8,Personal claim,,,,,,,
115256,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115257,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115258,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115259,Jamaat-E-Islami (India/Pakistan),Islami Jamaat Talaba,,,,,1,,,0,-99,0,0,,,,,,,,,
115260,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,
115261,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115262,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,1,,,0,6,0,0,,,,,,,,,
115263,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,0,,,0,1,0,1,6,Video,,,,,,,
115264,United Liberation Front of Assam (ULFA),Anti-Talks Faction,,,,,1,,,0,-99,0,0,,,,,,,,,
115265,Lashkar-e-Jhangvi,,,,,,1,,,0,-99,0,0,,,,,,,,,
115266,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115267,Uighur Separatists,,,,,,1,,,0,-99,0,0,,,,,,,,,
115268,Uighur Separatists,,,,,,1,,,0,2,1,0,,,,,,,,,
115269,Baloch Liberation Army (BLA),,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
115270,Uighur Separatists,,,,,,1,,,0,-99,4,0,,,,,,,,,
115271,Taliban,,,,,,0,,,0,2,0,1,8,Personal claim,,,,,,,
115272,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115273,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,9,0,0,,,,,,,,,
115274,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,5,5,0,,,,,,,,,
115275,Kurdistan Workers Party (PKK),,,,,,1,,,0,-99,0,0,,,,,,,,,
115276,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115277,Janatantrik Terai Madhesh Mukti Morcha (JTMMM),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115278,National Liberation Front of Tripura (NLFT),,,,,,1,,,0,9,0,0,,,,,,,,,
115279,Taliban,,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
115280,National Democratic Front of Bodoland (NDFB),,,,,,0,,,0,1,1,0,,,,,,,,,
115281,Boko Haram,,,,,,1,,,0,2,0,0,,,,,,,,,
115282,Abu Sayyaf Group (ASG),,,,,,1,,,0,1,1,0,,,,,,,,,
115283,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115284,Al-Qaida,,,,,,0,,,0,8,3,1,7,"Posted to website, blog, etc.",,,,,,,
115285,Baloch Liberation Tigers (BLT),,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
115286,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115287,Taliban,,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
115288,Karbi Peoples Liberation Tigers (KPLT),,,,,,0,,,0,-99,0,0,,,,,,,,,
115289,Islamic State of Iraq (ISI),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115290,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,
115291,Boko Haram,,,,,,1,,,0,1,0,0,,,,,,,,,
115292,Al-Shabaab,,,,,,0,,,0,-99,0,1,9,Other,,,,,,,
115293,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115294,Taliban,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115295,Tehrik-i-Taliban Pakistan (TTP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115296,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115297,Unknown,,,,,,0,,,0,2,1,0,,,,,,,,,
115298,Garo National Liberation Army,,,,,,1,,,0,7,0,0,,,,,,,,,
115299,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,15,1,0,,,,,,,,,
115300,Ansar Bayt al-Maqdis (Ansar Jerusalem),,,,,,0,,,0,3,0,1,10,Unknown,,,,,,,
115301,Ansar Bayt al-Maqdis (Ansar Jerusalem),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115302,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115303,Taliban,,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,
115304,Tehrik-i-Taliban Pakistan (TTP),Tariq,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,
115305,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115306,Al-Shabaab,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115307,Al-Shabaab,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115308,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,0,,,0,1,0,1,1,Letter,,,,,,,
115309,Kuki National Liberation Front (KNLF),,,,,,0,,,0,-99,0,1,9,Other,,,,,,,
115310,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115311,Garo National Liberation Army,,Achik National Volunteer Council (ANVC),,,,1,,,0,6,0,0,,,0,,,,,,
115312,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115313,Boko Haram,,,,,,1,,,0,-99,0,0,,,,,,,,,
115314,Taliban,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115315,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,10,0,0,,,,,,,,,
115316,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115317,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115318,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115319,Popular Front for the Liberation of Palestine (PFLP),Abu Ali Mustafa Brigades,,,,,1,,,0,-99,0,0,,,,,,,,,
115320,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115321,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115322,Runda Kumpulan Kecil (RKK),,,,,,0,,,0,30,0,0,,,,,,,,,
115323,Runda Kumpulan Kecil (RKK),,,,,,1,,,0,30,0,0,,,,,,,,,
115324,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115325,Runda Kumpulan Kecil (RKK),,,,,,0,,,0,-99,0,0,,,,,,,,,
115326,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115327,Boko Haram,,,,,,0,,,0,4,0,1,8,Personal claim,,,,,,,
115328,Baloch Liberation Army (BLA),,,,,,0,,,0,-99,0,0,,,,,,,,,
115329,Kangleipak Communist Party (KCP),,,,,,0,,,0,-99,0,1,9,Other,,,,,,,
115330,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,
115331,Tawhid and Jihad (Palestine),,,,,,1,,,0,-99,0,1,10,Unknown,,,,,,,
115332,Yimchunger Liberation Front (YLF),,,,,,1,,,0,25,0,0,,,,,,,,,
115333,Tehrik-i-Taliban Pakistan (TTP),Mohmand Chapter,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115334,Unknown,,,,,,0,,,0,8,7,0,,,,,,,,,
115335,Al-Shabaab,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115336,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115337,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115338,United Liberation Front of Assam (ULFA),Anti-Talks Faction,,,,,0,,,0,1,1,1,10,Unknown,,,,,,,
115339,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,35,0,0,,,,,,,,,
115340,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115341,Kurdistan Workers Party (PKK),,,,,,1,,,0,-99,0,0,,,,,,,,,
115342,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,
115343,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115344,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115345,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115346,United Democratic Liberation Army (UDLA),,,,,,1,,,0,-99,0,0,,,,,,,,,
115347,National Liberation Front of Tripura (NLFT),,,,,,1,,,0,-99,0,0,,,,,,,,,
115348,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115349,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115350,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115351,Taliban,,,,,,1,,,0,-99,0,0,,,,,,,,,
115352,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115353,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115354,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115355,Harkatul Jihad-e-Islami,,Indian Mujahideen,,,,0,,,0,8,3,1,4,E-mail,0,,,,,,
115356,Garo National Liberation Army,,,,,,1,,,0,11,0,0,,,,,,,,,
115357,Garo National Liberation Army,,,,,,1,,,0,11,0,0,,,,,,,,,
115358,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,2,0,1,10,Unknown,,,,,,,
115359,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115360,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115361,Animal Liberation Front (ALF),Europe,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
115362,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,
115363,Taliban,,,,,,1,,,0,-99,0,0,,,,,,,,,
115364,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115365,Taliban,,,,,,0,,,0,2,0,1,2,Call (post-incident),,,,,,,
115366,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115367,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115368,Garo National Liberation Army,,,,,,1,,,0,5,0,0,,,,,,,,,
115369,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115370,Al-Shabaab,,,,,,1,,,0,-99,1,0,,,,,,,,,
115371,Haqqani Network,,,,,,0,,,0,-99,-99,0,,,,,,,,,
115372,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115373,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115374,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,12,0,1,10,Unknown,,,,,,,
115375,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115376,Haqqani Network,,,,,,0,,,0,-99,0,1,9,Other,,,,,,,
115377,Haqqani Network,,,,,,0,,,0,1,0,1,9,Other,,,,,,,
115378,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115379,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115380,Caucasus Emirate,Caucasus Front,,,,,1,,,0,-99,0,0,,,,,,,,,
115381,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,125,0,1,5,Note left at scene,,,,,,,
115382,Muslim United Liberation Tigers of Assam (MULTA),,,,,,1,,,0,2,2,0,,,,,,,,,
115383,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115384,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115385,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115386,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115387,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,
115388,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,1,0,1,8,Personal claim,,,,,,,
115389,Janatantrik Terai Madhesh Mukti Morcha (JTMMM),,,,,,1,,,0,4,0,0,,,,,,,,,
115390,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115391,Kurdistan Workers Party (PKK),Kurdistan Freedom Falcons,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,
115392,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115393,Taliban,,,,,,0,,,0,2,0,1,10,Unknown,,,,,,,
115394,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115395,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115396,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115397,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115398,Unknown,,,,,,0,,,0,4,0,0,,,,,,,,,
115399,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115400,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115401,Taliban,,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,
115402,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115403,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115404,Jamaah Ansharut Tauhid (JAT),,,,,,1,,,0,1,0,0,,,,,,,,,
115405,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115406,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115407,Animal Liberation Front (ALF),North America,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115408,Taliban,,,,,,0,,,0,1,0,1,9,Other,,,,,,,
115409,Unknown,,,,,,0,,,0,3,1,0,,,,,,,,,
115410,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115411,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115412,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115413,Kurdistan Workers Party (PKK),,,,,,1,,,0,4,0,0,,,,,,,,,
115414,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115415,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115416,Baloch Liberation Army (BLA),,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115417,Khumbuwan Mukti Morcha,,,,,,1,,,0,-99,0,0,,,,,,,,,
115418,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115419,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115420,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115421,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115422,Boko Haram,,,,,,1,,,0,-99,0,0,,,,,,,,,
115423,Al-Shabaab,,,,,,0,,,0,-99,0,1,9,Other,,,,,,,
115424,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115425,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,
115426,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115427,Al-Qaida in Iraq,,,,,,1,,,0,-99,-99,0,,,,,,,,,
115428,Al-Shabaab,,,,,,1,,,0,10,0,0,,,,,,,,,
115429,Taliban,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115430,Taliban,,,,,,1,,,0,-99,0,0,,,,,,,,,
115431,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115432,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115433,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115434,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115435,Al-Qaida in Iraq,,,,,,1,,,0,4,-99,0,,,,,,,,,
115436,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,
115437,Lashkar-e-Jhangvi,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115438,Tehrik-i-Taliban Pakistan (TTP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115439,Al-Shabaab,,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,
115440,Al-Shabaab,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,0
115441,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115442,Kurdistan Workers Party (PKK),,,,,,1,,,0,25,25,0,,,,,,,,,
115443,Al-Shabaab,,,,,,1,,,0,4,0,0,,,,,,,,,
115444,Zeliangrong United Front,,Zeliangrong United Front,,,,0,,,0,-99,0,1,2,Call (post-incident),0,,,,,,
115445,Taliban,,,,,,1,,,0,-99,0,-9,,,,,,,,,
115446,Unknown,,,,,,0,,,0,4,0,0,,,,,,,,,
115447,Democratic Front for the Liberation of Palestine (DFLP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115448,Hekla Reception Committee-Initiative for More Social Eruptions,,,,,,1,,,0,-99,0,0,,,,,,,,,
115449,Hekla Reception Committee-Initiative for More Social Eruptions,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
115450,Hekla Reception Committee-Initiative for More Social Eruptions,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,
115451,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115452,Baloch Liberation Front (BLF),,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,
115453,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115454,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115455,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115456,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115457,Garo National Liberation Army,,,,,,1,,,0,15,0,0,,,,,,,,,
115458,Hill Tiger Force (HTF),,,,,,0,,,0,30,0,1,10,Unknown,,,,,,,
115459,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,
115460,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115461,Garo National Liberation Army,,,,,,1,,,0,-99,1,0,,,,,,,,,
115462,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115463,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115464,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115465,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115466,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115467,Al-Shabaab,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115468,Tehrik-i-Taliban Pakistan (TTP),,,,,,1,,,0,45,0,0,,,,,,,,,
115469,Boko Haram,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,
115470,Movement for Oneness and Jihad in West Africa (MUJAO),,,,,,0,,,0,-99,-99,1,10,Unknown,,,,,,,
115471,Peoples Liberation Front of India,,,,,,1,,,0,2,0,0,,,,,,,,,
115472,Taliban,,,,,,1,,,0,-99,0,0,,,,,,,,,
115473,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115474,Moro National Liberation Front (MNLF),,Abu Sayyaf Group (ASG),,,,1,1,,0,-99,0,0,,,0,,,,,,
115475,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115476,Liberation and Justice Movement (LJM),,,,,,1,,,0,-99,0,0,,,,,,,,,
115477,Hill Tiger Force (HTF),,,,,,1,,,0,-99,0,0,,,,,,,,,
115478,Unknown,,,,,,0,,,0,1,1,0,,,,,,,,,
115479,Kurdistan Workers Party (PKK),,,,,,1,,,0,1,0,0,,,,,,,,,
115480,Boko Haram,,,,,,1,,,0,2,0,0,,,,,,,,,
115481,Haqqani Network,,,,,,1,,,0,-99,-99,0,,,,,,,,,
115482,Garo National Liberation Army,,,,,,1,,,0,12,0,0,,,,,,,,,
115483,Soldiers of the Caliphate,,,,,,0,,,0,4,0,1,10,Unknown,,,,,,,
115484,Soldiers of the Caliphate,,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,
115485,Taliban,,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,0
115486,Taliban,,,,,,1,,,0,-99,0,0,,,,,,,,,
115487,Comando Autónomo Voltaire Argandoña,,,,,,0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,0
115488,Militants,,,,,,0,,,0,-99,0,0,,,,,,,,,
115489,Maoists,,,,,,0,,,0,6,0,1,5,Note left at scene,,,,,,,0
115490,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
115491,Militants,,,,,,0,,,0,2,0,0,,,,,,,,,
115492,Lashkar-e-Islam (Pakistan),,,,,,0,,,0,-99,0,0,,,,,,,,,
115493,Gunmen,,,,,,0,,,0,4,0,1,8,Personal claim,,,,,,,0
115494,Maoists,,,,,,0,,,0,50,0,0,,,,,,,,,
115495,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,-99,0,0,,,,,,,,,
115496,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),,,,,,0,,,0,-99,0,0,,,,,,,,,
115497,Janatantrik Terai Mukti Morcha (JTMM),,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,0
115498,Boko Haram,,,,,,1,,,0,1,0,0,,,,,,,,,
115499,Lashkar-e-Islam (Pakistan),,,,,,0,,,0,-99,0,0,,,,,,,,,
115500,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115501,National Democratic Front of Bodoland (NDFB),,,,,,1,,,0,2,0,0,,,,,,,,,
115502,Islamist extremists,Militants,,,,,1,,,0,-99,0,0,,,,,,,,,
115503,Militants,,,,,,0,,,0,2,0,0,,,,,,,,,
115504,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115505,Insurgents,,,,,,1,,,0,-99,0,0,,,,,,,,,
115506,Haqqani Network,,,,,,0,,,0,5,0,1,10,Unknown,,,,,,,0
115507,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115508,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115509,Gunmen,,,,,,0,,,0,-99,0,0,,,,,,,,,
115510,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115511,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115512,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
115513,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115514,Hill Tiger Force (HTF),,,,,,1,,,0,-99,0,0,,,,,,,,,
115515,Gunmen,,,,,,0,,,0,-99,0,0,,,,,,,,,
115516,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115517,Maoists,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,0
115518,Al-Shabaab,,,,,,0,,,0,30,0,0,,,,,,,,,
115519,Boko Haram,,,,,,0,,,0,-99,0,1,9,Other,,,,,,,0
115520,Boko Haram,,,,,,1,,,0,-99,0,0,,,,,,,,,
115521,Boko Haram,,,,,,1,,,0,3,0,0,,,,,,,,,
115522,Gunmen,,,,,,0,,,0,7,2,1,8,Personal claim,,,,,,,0
115523,New Peoples Army (NPA),,,,,,0,,,0,4,0,1,8,Personal claim,,,,,,,0
115524,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,
115525,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115526,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
115527,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115528,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115529,Al-Shabaab,,,,,,1,,,0,-99,0,0,,,,,,,,,
115530,Militants,,,,,,0,,,0,25,-99,0,,,,,,,,,
115531,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,
115532,Tehrik-i-Taliban Pakistan (TTP),,,,,,1,,,0,-99,0,0,,,,,,,,,
115533,New Peoples Army (NPA),,,,,,1,,,0,80,0,0,,,,,,,,,
115534,New Peoples Army (NPA),,,,,,0,,,0,15,0,0,,,,,,,,,
115535,New Peoples Army (NPA),,,,,,0,,,0,200,0,0,,,,,,,,,
115536,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,
115537,Revolutionary Armed Forces of Colombia (FARC),,,,,,0,,,0,-99,0,0,,,,,,,,,
115538,Taliban,,,,,,1,,,0,2,1,0,,,,,,,,,
115539,Taliban,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,0
115540,Militants,,,,,,0,,,0,6,0,0,,,,,,,,,
115541,Miscreants,,,,,,0,,,0,-99,0,0,,,,,,,,,
115542,Maoists,,,,,,1,,,0,-99,0,0,,,,,,,,,
115543,Naxalites,,,,,,1,,,0,-99,0,0,,,,,,,,,
115544,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115545,Boko Haram,,,,,,1,,,0,-99,0,0,,,,,,,,,
115546,Militants,,,,,,1,,,0,-99,0,0,,,,,,,,,
115547,Gunmen,,,,,,0,,,0,-99,1,0,,,,,,,,,
115548,Revolutionary Armed Forces of Colombia (FARC),,,,,,1,,,0,-99,0,0,,,,,,,,,
115549,Maoists,,,,,,1,,,0,-99,0,0,,,,,,,,,
115550,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115551,New Peoples Army (NPA),,,,,,0,,,0,-99,0,0,,,,,,,,,
115552,Taliban,,,,,,1,,,0,1,0,0,,,,,,,,,
115553,Taliban,,,,,,1,,,0,-99,0,0,,,,,,,,,
115554,Free Papua Movement (OPM-Organisasi Papua Merdeka),,,,,,1,,,0,-99,0,0,,,,,,,,,
115555,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,
115556,Gunmen,,,,,,0,,,0,-99,0,0,,,,,,,,,
115557,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,
115558,Al-Shabaab,,,,,,0,,,0,20,0,0,,,,,,,,,
115559,Tehrik-i-Taliban Pakistan (TTP),,,,,,0,,,0,1,0,1,10,Unknown,,,,,,,0
