gid,weaponid,attackid
130067,12537,3
127583,12537,3
123483,12537,3
131253,12537,3
131219,12537,3
131219,19731,2
114349,19732,2
115120,19733,6
126236,10001,9
118182,15238,3
131685,12537,3
116179,12537,3
129234,12537,3
115122,19734,3
105715,12538,3
105901,12538,3
105711,12538,3
105782,12538,3
116017,15238,3
116372,15238,3
118380,15238,3
118393,15238,3
111865,19735,2
100418,19735,7
111772,19736,3
111775,19737,3
113080,19738,3
114116,19739,2
111972,19740,7
115131,19741,3
111772,19742,3
111772,19743,2
111902,19744,2
106471,12538,3
107371,12538,3
107403,12538,3
107458,12538,3
111841,19745,2
104269,10005,2
106611,12538,3
107338,12538,3
108483,12538,3
108644,12538,3
109135,12538,3
109471,12538,3
109904,12538,3
110444,12538,3
110447,12538,3
116730,12538,3
116463,12538,3
100418,12538,3
117863,12538,3
117210,12538,3
120564,12538,3
116670,12538,3
128220,12538,3
105716,12539,3
116179,10001,1
111879,19746,3
114452,19747,2
116741,19747,1
126245,10001,9
116870,10001,9
105717,12540,2
118440,15238,3
105717,12541,2
106191,12541,1
100418,19747,2
101844,19747,1
116394,19747,1
125404,19747,1
126085,19747,2
127243,19747,1
125284,19747,2
100418,19747,1
115150,19748,3
115151,19749,6
106535,12541,2
106579,12541,2
106272,12541,2
106597,12541,2
105816,12541,2
111772,19750,3
115156,19751,7
111947,19752,3
107142,12541,2
106980,12541,2
107569,12541,2
107778,12541,2
107874,12541,1
105711,12541,7
115159,19753,2
111772,19754,2
115165,19755,6
115165,19756,3
126254,10001,9
115167,19757,3
107973,12541,2
105711,12541,2
105769,12541,2
108165,12541,1
108372,12541,2
107338,12541,2
105780,12541,2
118971,15238,3
112636,15238,3
108913,12541,2
119105,15238,3
114349,19758,2
111772,19759,3
111772,19760,3
115172,19761,3
111772,19762,3
108984,12541,2
109089,12541,7
109733,12541,2
119188,15238,3
119195,15238,3
118993,15238,3
116041,15238,3
111841,19763,3
115177,19764,1
111772,19765,2
118063,19765,2
111947,19766,2
109814,12541,2
105773,12541,2
109916,12541,2
109377,15239,3
110099,12541,2
109896,12541,2
112143,19767,2
111778,19768,2
115186,19769,2
111772,19770,3
112948,19771,2
106797,12541,2
105711,15240,3
110945,12541,2
105715,12541,3
105715,12541,2
105745,12541,2
109381,15241,1
111423,12541,2
111453,12541,2
100437,10005,6
115193,19772,3
112473,19773,3
115195,19774,3
115196,19775,3
115203,19776,3
124249,10006,3
111461,12541,2
115209,19777,3
111772,19778,7
111772,19779,3
111772,19780,2
126255,10001,6
108694,12541,2
105711,12542,2
105745,12542,2
105715,12542,2
110465,12542,2
111772,19781,3
111772,19782,6
111841,19783,3
111772,19784,2
115216,19785,3
111772,19786,3
111772,19787,3
113490,19788,3
113490,19789,3
111841,19790,3
115223,19791,7
124362,12542,5
105715,12543,2
105711,12543,2
105745,12543,2
105753,12543,2
105810,12543,2
105761,12543,2
102531,12543,2
112992,19792,7
115224,19792,7
100418,19792,7
116012,19792,7
120078,19792,7
120141,19792,7
101861,19792,7
115963,19792,6
105711,12543,6
115084,19792,7
118180,19792,7
115225,19793,2
105755,12543,2
105979,12543,2
106057,12543,2
115226,19793,2
112770,19794,2
111772,19795,3
115229,19796,6
111808,19797,3
111772,19798,3
111824,19799,8
111865,19799,6
111838,19800,7
107338,10023,6
106119,12543,2
106131,12543,2
109383,15242,3
109383,15243,3
109383,15244,3
111772,19801,2
111772,19802,3
111772,19803,3
106137,12543,2
106251,12543,2
106231,12543,6
106321,12543,2
106351,12543,2
115235,19804,2
111778,19805,3
111772,19806,7
115239,19807,3
115239,19808,3
112092,19809,3
111772,19810,3
106378,12543,2
105863,12543,2
106523,12543,2
105765,12543,2
106647,12543,6
111772,19811,2
115247,19812,3
111824,19813,1
115249,19814,6
111772,19815,3
100418,19815,3
116219,19815,3
106922,12543,2
106484,12543,2
105711,15245,2
100473,12543,4
107133,12543,2
105838,12543,2
109385,15246,3
107288,12543,2
126259,10001,6
118007,19815,3
109387,15247,2
106948,12543,2
107361,12543,2
109388,15248,2
107418,12543,4
100418,19815,1
126262,10001,6
126265,10001,6
118753,19815,3
120272,19815,3
121855,19815,3
116817,19815,3
116783,19815,3
122519,19815,3
109389,15249,3
106043,12543,2
107470,12543,2
117598,19815,3
123679,19815,3
120272,19815,1
123799,19815,3
123818,19815,1
117140,19815,3
116179,19815,3
122671,19815,3
116344,19815,3
122520,19815,3
116526,19815,3
123103,19815,1
123103,19815,3
124342,19815,1
107662,12543,2
107682,12543,2
124345,19815,1
124429,19815,3
123383,19815,1
123689,19815,3
107683,12543,2
107899,12543,2
106022,12543,2
107956,12543,2
108111,12543,2
108249,12543,1
107973,12543,2
106727,12543,4
125241,19815,3
126042,19815,3
115939,19815,3
116012,19815,3
100006,19815,1
106647,12543,2
108584,12543,4
108632,12543,2
108714,12543,1
105715,12543,1
108724,12543,1
108735,12543,2
105772,12543,1
106658,12543,1
108865,12543,2
105799,12543,6
105711,15250,3
115978,19815,3
117289,19815,3
101844,19815,3
116201,19815,3
116747,19815,3
122533,19815,3
103539,10005,2
108945,12543,2
108963,12543,2
108204,12543,1
127034,19815,3
116166,19815,3
118871,19815,3
116179,19815,1
123758,19815,3
118587,19815,3
127805,19815,3
127983,19815,3
116721,19815,3
126273,10001,9
109270,12543,6
109265,12543,6
109286,12543,6
105711,15251,3
109392,15252,3
109491,12543,2
108299,12543,2
109562,12543,2
105711,12543,1
109742,12543,2
105772,12543,2
117253,19815,3
109769,12543,2
115930,19815,3
100006,19815,3
128154,19815,3
116751,19815,3
126275,10001,6
119783,19815,3
117233,19815,3
109876,12543,1
109876,15253,3
109395,15254,3
103331,10005,1
129398,19815,3
126283,10001,6
126289,10001,6
109171,12543,1
109907,12543,6
126296,10001,9
129590,19815,3
115901,19815,3
106435,12543,2
110106,12543,2
108027,12543,1
110130,12543,6
110361,12543,6
116347,19815,3
123641,19815,3
124530,19815,1
124530,19815,3
126298,10001,7
100315,10014,3
130277,19815,3
110346,12543,6
110412,12543,2
110471,12543,2
131321,19815,3
130128,19815,3
118354,19815,3
116347,19815,1
111772,19816,3
111772,19817,3
123105,10001,9
115250,19818,2
111772,19819,3
111772,12543,1
115252,19820,3
111778,19821,3
111778,19822,1
111838,19823,2
105816,12543,1
110711,12543,6
115253,19824,2
115255,19825,2
115255,19826,3
111772,19827,3
115256,19828,2
110878,12543,2
110883,12543,6
101861,12543,4
110932,12543,1
109215,12543,6
110960,12543,2
105816,12543,2
110996,12543,2
111002,12543,2
102531,15256,1
111772,19829,3
115258,19830,2
115259,19831,3
111772,19832,3
100418,19832,3
111047,12543,2
111220,12543,6
111230,12543,2
109340,12543,6
111463,12543,2
129729,19832,3
109012,12543,2
111471,12543,2
111772,19833,3
111838,19834,6
108027,12543,2
106345,12543,1
112598,19835,2
111772,19836,3
111865,19837,6
115268,19838,2
111772,19839,3
115270,19840,2
111838,19841,6
111772,19842,2
111772,19843,3
112948,19844,7
112657,19845,6
111772,19846,2
112249,19847,3
115271,19848,3
105816,12543,6
112092,19849,3
115275,19850,1
111772,19851,3
111772,19852,3
106794,12543,2
112396,19853,2
126315,10001,9
111778,19854,3
115286,19855,6
107338,12543,2
110643,12543,2
105745,15257,3
100418,19855,6
115290,19857,3
111772,19858,3
115293,19860,3
111772,19861,3
111772,19862,3
111772,19863,3
111574,12543,6
105711,15258,3
111785,19864,3
111772,19865,3
115301,19866,3
115301,19867,3
114333,19868,3
100418,19868,3
111728,12543,2
110719,12543,2
109041,12543,2
115635,12543,2
104489,10005,2
116783,19868,3
115303,19869,3
114333,19870,3
114333,19871,3
100418,19871,3
115991,12543,1
100418,12543,2
132673,19871,3
111772,19872,3
111772,19873,3
126316,10001,9
116212,12543,2
116229,12543,2
111772,19874,6
111841,19875,3
126321,10001,9
116256,12543,2
115978,12543,1
116632,12543,6
116680,12543,6
116729,12543,2
116855,12543,6
116875,12543,1
116905,12543,6
111775,19876,3
111772,19877,2
126325,10001,9
115318,19878,3
111841,19879,3
111772,19880,3
119025,10001,6
116977,12543,2
116988,12543,2
117030,12543,2
109390,15259,3
109401,15260,6
105711,15261,3
109402,15262,3
105711,15263,3
105869,15264,3
105711,15265,2
116122,10001,9
111772,19881,3
111778,19882,3
115325,19883,3
126362,10001,6
111772,19884,3
111772,12543,6
100418,19884,3
116056,19884,3
111772,19885,3
114116,19886,3
111838,19887,3
116135,12543,6
100419,12543,1
117151,12543,1
105914,15266,3
117243,12543,6
111841,19888,3
111772,19889,3
100418,19889,3
111772,19890,3
112140,19891,3
115334,19892,2
114577,19893,2
109347,15267,3
103397,10005,6
121011,19893,6
104496,10005,2
111772,19894,2
111841,19895,3
100418,19895,3
101844,19895,3
101861,19895,3
117356,12543,6
100418,12543,1
123858,10001,9
115277,19896,3
111772,19897,3
115348,19898,7
115349,19899,7
117510,12543,1
117510,12543,6
117564,12543,6
115355,19900,3
115358,19901,3
114349,19902,3
114349,19903,3
126367,10001,6
117866,12543,2
117870,12543,2
117931,12543,2
118010,12543,2
115914,12543,2
115915,12543,2
118034,12543,1
118453,12543,6
115366,19904,3
115368,19905,3
115371,19906,3
112467,19907,2
115911,12543,6
118696,12543,2
118696,12543,6
118956,12543,1
118967,12543,2
111772,19908,3
115376,19909,3
115377,19910,3
126368,10001,6
105715,15268,3
115382,19911,3
126384,10001,9
111772,19912,3
111772,19913,2
115907,12543,6
117289,12543,2
100418,12543,6
116710,19913,2
102108,10005,6
115387,19914,2
111841,19915,3
115907,12543,2
119556,12543,6
111772,19916,3
114349,19917,1
111772,19918,3
111772,19919,2
126387,10001,6
115403,19920,2
119557,12543,6
115963,12543,2
115978,12543,2
119866,12543,2
119866,12543,6
116286,12543,2
120138,12543,6
120140,12543,6
115978,12543,6
120219,12543,2
124672,19920,2
105742,10023,2
120198,12543,2
120222,12543,6
115084,12543,6
120299,12543,2
119310,12543,6
115084,12543,2
101861,12543,2
116402,12543,2
128907,19920,2
117278,19920,2
111785,19921,3
111785,19922,3
120406,12543,6
116840,12543,6
120687,12543,2
120690,12543,6
111772,19923,2
120912,12543,6
105711,15268,3
105816,15268,3
115414,19923,2
115409,19924,1
121133,12543,2
120967,12543,6
118833,12543,2
114444,19925,2
114435,19926,2
111772,19927,3
111772,19928,3
101844,12543,2
121337,12543,6
121347,12543,6
116166,12543,6
121463,12543,2
121670,12543,2
121709,12543,6
121781,12543,6
121815,12543,1
115424,19929,7
115429,19930,6
111838,19930,2
115459,19930,2
111838,19930,6
121508,12543,2
118871,12543,1
118358,12543,6
100418,15268,3
117844,12543,2
121893,12543,6
116026,12543,6
121928,12543,6
121952,12543,6
115378,19931,8
115433,19932,3
111838,19933,3
111778,19934,3
111772,19935,7
121964,12543,6
121977,12543,2
115437,19936,2
121981,12543,6
112143,19937,3
115442,19938,7
111772,19938,6
121990,12543,6
122016,12543,6
122027,12543,6
122038,12543,6
112143,19939,3
111772,19940,3
115445,19941,3
115445,19942,3
126389,10001,6
126393,10001,9
122061,12543,2
115445,19943,3
112092,19944,2
115448,19945,3
115449,19946,3
122105,12543,6
122129,12543,2
116042,12543,6
108173,10023,2
105599,10001,6
122157,12543,6
122214,12543,6
122214,12543,2
118871,12543,6
122261,12543,2
122298,12543,6
118228,12543,6
122378,12543,6
122436,12543,6
118843,12543,2
109778,12543,2
122476,12543,6
122477,12543,1
115084,12543,1
122516,12543,2
122543,12543,6
122635,12543,6
122648,12543,2
122696,12543,1
122726,12543,6
122757,12543,6
122392,12543,2
122778,12543,6
122696,12543,2
122875,12543,6
122946,12543,6
122956,12543,2
123034,12543,6
123127,12543,6
117598,12543,1
123249,12543,6
123309,12543,1
123236,12543,6
115963,12543,6
123555,12543,6
123575,12543,1
123577,12543,6
123603,12543,2
123680,12543,6
123691,12543,2
123692,12543,2
123724,12543,6
116755,12543,6
101844,12543,1
123820,12543,2
123858,12543,6
123881,12543,6
123984,12543,6
123383,12543,6
123000,12543,2
123000,12543,6
124143,12543,2
101984,12543,2
124231,12543,6
124265,12543,1
124266,12543,1
124267,12543,1
124305,12543,1
124337,12543,6
112143,19947,3
115448,19948,3
111772,19949,3
115378,19950,3
115448,19951,3
111772,19952,3
112143,19953,1
112143,19954,3
124358,12543,6
112143,19955,3
115450,19956,3
111947,19957,2
115454,19958,3
111947,19959,3
122473,12543,6
124401,12543,6
124403,12543,6
127110,15268,3
109406,15269,3
115464,19960,7
111772,19961,3
115468,19962,3
113314,19963,3
111838,19964,7
124410,12543,6
126414,10001,9
111865,19965,3
124423,12543,6
124431,12543,6
118169,19965,3
116169,19965,3
100418,19965,3
121986,19965,3
123023,19965,3
123024,19965,3
123118,19965,3
124439,12543,2
122753,12543,6
124469,12543,6
109409,15270,6
118358,19965,3
121412,19965,3
118871,19965,3
123702,19965,3
123702,10001,7
118887,19965,3
124325,19965,3
126389,10001,9
117289,19965,3
126437,10001,9
124635,19965,3
125537,19965,3
126804,19965,3
103823,10005,2
127107,19965,3
116526,19965,3
124518,12543,2
124563,12543,1
124579,12543,2
123166,12543,6
117009,12543,2
124609,12543,2
124622,12543,2
105715,15271,3
126446,10001,7
130693,19965,3
131255,19965,3
115907,19965,1
129522,19965,3
124623,12543,2
111778,19966,3
115478,19967,2
100419,19968,3
115479,19969,3
115481,19970,3
111838,19971,8
115077,19972,3
115485,19973,3
124624,12543,2
124640,12543,6
105715,15272,6
120660,12543,1
120660,12543,6
126449,10001,9
126449,19974,3
106343,19975,2
115489,19976,7
106467,19977,3
126450,10001,4
106467,19978,3
124688,12543,1
124689,12543,2
124695,12543,2
124648,12543,2
121711,12543,2
124718,12543,2
117501,12543,2
121599,12543,2
124753,12543,2
105745,19979,3
106467,19980,3
106487,19981,1
106487,19981,2
115700,19981,2
115498,19982,2
126451,10001,6
124765,12543,2
109410,15273,3
109410,15274,3
109413,15275,1
115499,19983,6
115500,19984,3
115505,19985,3
106467,19986,3
115506,19987,5
115507,19988,3
115508,19989,3
106980,19990,3
106980,19991,3
106980,19992,2
105745,19993,3
101135,10005,2
106467,19993,3
108594,19994,7
100418,15275,1
124776,12543,2
120274,12543,6
126453,10001,6
126454,10001,9
115517,19995,6
115521,19996,3
115522,19997,2
115523,19998,7
106467,19999,2
115524,20000,3
124805,12543,2
124851,12543,6
101861,12543,1
124984,12543,6
121320,15275,6
125002,12543,6
125025,12543,6
126472,10001,6
126485,10001,6
115628,20000,3
115775,20000,3
102366,10005,1
115525,20001,3
106467,20002,3
103528,10005,2
115526,20003,3
120685,15275,6
125032,12543,6
125082,12543,1
103421,10005,2
115529,20004,3
115530,20005,3
115531,20006,3
126498,10001,9
106467,20007,6
106467,20008,3
115532,20009,3
106467,20010,3
126500,10001,9
125089,12543,1
125174,12543,2
123247,12543,6
123247,12543,1
115533,20011,7
115535,20012,6
125308,12543,6
106467,20013,3
115492,20014,7
125362,12543,2
105008,12543,2
120090,12543,2
125538,12543,2
125550,12543,2
125551,12543,2
125552,12543,2
125571,12543,6
125596,12543,2
125651,12543,2
121711,15275,2
125798,12543,6
125927,12543,1
127377,15275,2
126504,10001,6
115571,20014,7
115538,20015,3
115541,20016,3
115544,20017,3
126033,12543,6
126055,12543,6
126086,12543,6
126176,12543,2
124790,12543,2
126224,12543,2
126246,12543,6
126329,12543,6
126331,12543,2
124790,12543,1
124753,12543,6
126423,12543,6
101705,12543,6
116286,12543,6
126578,12543,6
126648,12543,2
105745,15276,3
109420,15277,1
126745,12543,1
126323,12543,6
117501,12543,6
102049,12543,2
126895,12543,2
126944,12543,6
126949,12543,6
115548,20018,3
127030,12543,6
127036,12543,6
127044,12543,6
127050,12543,2
127087,12543,1
115549,20019,1
115550,20020,3
126511,10001,6
126514,10001,9
123329,10001,7
126537,10001,6
126179,10001,6
106467,20021,3
127170,12543,6
115559,20022,3
106980,20023,3
115562,20024,7
115564,20025,3
106467,20026,3
115701,20026,3
115565,20027,3
109115,15278,2
107582,15279,3
105914,15280,3
109423,15281,3
109427,15282,2
109154,15283,3
109429,15284,2
109429,15285,3
106928,15286,3
106671,15289,2
109115,15291,3
109439,15292,3
109441,15297,3
105715,15298,2
109442,15299,3
109443,15300,2
110947,15300,1
106039,15301,3
109515,15301,3
102391,15301,2
105711,15302,2
105914,15303,3
105711,15304,2
105711,15305,2
123790,15305,5
119640,15305,6
126060,15305,2
127309,15305,6
127784,15305,6
129829,15305,5
127207,12543,5
106467,20028,3
106467,20029,3
115572,20030,3
127235,12543,2
127263,12543,2
115573,20031,3
115574,20032,3
115574,20033,7
115575,20034,3
126547,10001,6
117009,15305,2
127358,12543,6
127367,12543,6
126561,10001,6
106980,20035,2
106980,20036,3
115576,20037,3
115581,20038,1
106467,20039,3
115596,20039,3
115596,20040,3
106467,20041,3
106467,20042,3
106467,20043,3
109764,20044,3
115587,20045,3
115589,20046,3
115590,20047,2
115591,20048,4
115592,20049,2
126323,10001,9
127399,12543,6
127411,12543,6
127468,12543,2
125711,12543,2
119000,12543,6
116012,12543,6
127317,12543,6
127582,12543,6
115593,20050,8
106467,20051,7
106467,20052,3
115594,20053,1
127719,12543,2
131184,15305,2
127734,12543,2
127808,12543,6
106467,20054,3
106467,20055,3
115597,20056,3
106467,20057,3
115598,20057,3
115600,20058,3
126041,10001,9
115601,20059,2
106467,20060,3
115604,20061,3
106487,20062,2
127833,12543,6
127877,12543,2
127877,12543,1
127880,12543,6
127891,12543,6
127910,12543,6
123081,15305,5
127920,12543,2
127920,12543,6
100419,12543,2
125673,12543,2
120169,12543,6
128020,12543,6
128042,12543,6
128069,12543,2
128148,12543,6
128156,12543,1
128195,12543,6
115930,12543,6
106467,20063,3
115605,20064,3
115605,20065,3
115606,20066,3
128224,12543,2
128226,12543,2
128229,12543,6
115978,12543,5
128254,12543,2
128284,12543,2
119507,12543,6
128318,12543,2
115914,12543,6
127601,12543,6
128513,12543,6
128523,12543,6
128549,12543,1
116840,12543,2
126242,12543,6
128581,12543,2
128583,12543,6
115907,12543,1
100418,12543,5
128768,12543,1
128772,12543,6
128806,12543,2
128830,12543,2
122671,12543,6
120158,12543,1
101844,12543,6
128939,12543,6
128951,12543,2
129010,12543,6
115607,20067,3
115605,20068,3
115608,20069,2
115610,20070,7
115611,20071,3
106467,20072,3
125508,10001,9
132374,15305,6
129049,12543,6
118230,12543,2
115612,20073,3
115613,20074,3
106487,20075,2
106487,20075,1
129074,12543,2
129100,12543,1
129102,12543,1
129128,12543,1
129128,15305,4
109456,15307,3
126588,10001,9
126595,10001,9
106467,20076,3
126615,10001,6
106467,20077,3
109458,15308,3
105745,15309,3
129160,12543,2
129190,12543,6
129205,12543,6
129258,12543,6
129262,12543,6
116166,12543,1
115701,20077,3
106467,20077,1
106467,20078,3
115615,20079,3
115617,20080,3
107299,20081,3
106467,20081,3
106467,20082,3
115620,20083,3
105711,15310,1
106980,20083,3
106467,20083,3
102531,20084,3
100418,20084,3
116026,20084,3
115907,20084,3
129300,12543,2
106187,15311,3
115486,20085,3
111205,20086,3
106467,20087,3
108226,20088,7
106467,20089,3
105745,20090,1
115630,20091,3
126616,10001,7
129309,12543,2
129330,12543,1
120171,15311,3
129362,12543,2
122813,15311,3
115631,20092,3
115633,20093,3
109364,10023,2
115634,20094,7
115637,20095,2
115638,20096,3
115640,20097,3
115640,20098,3
115640,20099,3
106467,20100,3
106487,20101,2
129498,12543,2
129535,12543,2
129535,12543,1
129652,12543,1
129721,12543,2
129724,12543,6
115661,20101,2
106467,20102,3
107285,20102,3
115641,20103,3
106467,20104,3
106467,20105,3
108254,20106,3
106467,20107,3
106487,20108,2
126623,10001,6
117289,15311,3
122571,12543,2
129874,12543,1
129984,12543,6
129988,12543,6
106467,20109,3
115656,20110,7
115657,20111,3
106680,20112,3
126624,10001,6
106467,20113,3
106467,20114,3
130008,12543,6
130090,12543,2
130124,12543,6
129187,12543,6
130314,12543,6
130345,12543,2
130359,12543,6
130543,12543,6
130191,12543,2
130659,12543,6
130695,12543,6
